tweet_id,tweet_ts,tweet_text,location,rt_count,fav_count,tweet_retweet,hashtags
1357447308699332610,2021-02-04 21:53:53,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357447017967017984,2021-02-04 21:52:43,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357446825326698496,2021-02-04 21:51:57,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357446340519755776,2021-02-04 21:50:02,India falls to 53rd position in EIU’s Democracy Index .India has been classified as a ‘flawed democracy’... ,"Mumbai, India",30,0,TWEET,
1357446226581585921,2021-02-04 21:49:35,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit,"Mumbai, India",402,0,TWEET,
1357445993504112643,2021-02-04 21:48:39,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Toronto, Ontario",1463,0,TWEET,#FarmersProstest#To…
1357445559150276609,2021-02-04 21:46:56,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357445481954119680,2021-02-04 21:46:37,Thanksji for Raising the Voice of Anna data. 🙏🙏 ,,231,0,TWEET,
1357445464359018496,2021-02-04 21:46:33,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357445461863522309,2021-02-04 21:46:32," ended up as democrash!and.Now,Godi ji when nothing worke…",,78,0,TWEET,
1357445268740866048,2021-02-04 21:45:46,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,389,0,TWEET,#TooMuchDemocracy
1357445036514791425,2021-02-04 21:44:51,India's global ranking dipped to 53 from 27 in 2014. ,,1,0,TWEET,
1357444880637820929,2021-02-04 21:44:14,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Mumbai, India",1463,0,TWEET,#FarmersProstest#To…
1357444725796597760,2021-02-04 21:43:37,Good Morning! 🇮🇳 ,,256,0,TWEET,
1357444605055283201,2021-02-04 21:43:08,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,T.O,1463,0,TWEET,#FarmersProstest#To…
1357444310598381569,2021-02-04 21:41:58,Current situation of cricketer and actors( Dogs of ambani ),United Kingdom,899,0,TWEET,
1357444215555321857,2021-02-04 21:41:35,"Whaat? We haven't disabled Rihanna's twitter handle, yet?","Melbourne, Victoria",995,0,TWEET,
1357444197960192002,2021-02-04 21:41:31,This is what is expected from BJP &amp; Godi media#TooMuchDemocracy ,,209,0,TWEET,#TooMuchDemocracy
1357444124996157440,2021-02-04 21:41:14,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357444113935794188,2021-02-04 21:41:11,Sad to seeforced to delete his tweet in support of Indian farmers. ,Clean World ,97,0,TWEET,
1357444034684358657,2021-02-04 21:40:52,Good Morning! 🇮🇳 ,,256,0,TWEET,
1357443799816040450,2021-02-04 21:39:56,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357443719973191680,2021-02-04 21:39:37,India's global ranking dipped to 53 from 27 in 2014.,India,587,0,TWEET,
1357443592227196928,2021-02-04 21:39:07,Current situation of cricketer and actors( Dogs of ambani ),he/him,899,0,TWEET,
1357443510798929920,2021-02-04 21:38:47,India falls to 53rd position in EIU’s Democracy Index..,Delhi,130,0,TWEET,
1357443400438579205,2021-02-04 21:38:21,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Toronto, Ontario",1463,0,TWEET,#FarmersProstest#To…
1357443280351318017,2021-02-04 21:37:52,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi government#FarmersProstest#TooMuchDemocrac…,,52,0,TWEET,#FarmersProstest#TooMuchDemocrac…
1357443274223542273,2021-02-04 21:37:51," ended up as democrash!and.Now,Godi ji when nothing worke…",,78,0,TWEET,
1357443195416772611,2021-02-04 21:37:32, when peaceful protest is considered as a terrorist activity and a violent protest as a symbol of Patriotism…,,16,0,TWEET,
1357443176093614091,2021-02-04 21:37:27,Top updates !!1. Nails &amp; barricades deployed at Delhi border same like as international border to fight with enemies.2. Inter…,,25,0,TWEET,
1357442906655629312,2021-02-04 21:36:23,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,KNP,1463,0,TWEET,#FarmersProstest#To…
1357442903027576832,2021-02-04 21:36:22,India's global ranking dipped to 53 from 27 in 2014.,"Cochin, India",587,0,TWEET,
1357442876985257985,2021-02-04 21:36:16,India's global ranking dipped to 53 from 27 in 2014. ,,1,1,TWEET,
1357442662823940096,2021-02-04 21:35:25,Is this our Indian Culture of Respecting Women?Sanghis getting more and more shame fame to India#WomenPower#TooMuchDe…,,38,0,TWEET,#WomenPower#TooMuchDe…
1357442611976359939,2021-02-04 21:35:13,"Openly oppose the wrong, whether it’s politics or societyHistory is written on those who raise voice, not on those who lic…",,19,0,TWEET,
1357442579281813507,2021-02-04 21:35:05,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓""Farmers"" 𝗢𝗿 ""M…",Hyderabad,250,0,TWEET,
1357442537443659776,2021-02-04 21:34:55,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357442401468637184,2021-02-04 21:34:23, This is the effect of Howdy Modi&amp; Namaste Trump policy of Modi Baba....that was the starting point of the violation of soverneighty of other countries.,,0,0,TWEET,
1357442377485484032,2021-02-04 21:34:17,"Finally ,The World watching Bhagwa Atankwadi Chaddi gangs are actually showing their reality to the entire World. Ku…",,72,0,TWEET,
1357442282262126597,2021-02-04 21:33:54,Current situation of cricketer and actors( Dogs of ambani ),"Patiala, India",899,0,TWEET,
1357442195616194560,2021-02-04 21:33:34, One more featherinto unsuccessful Governence throne by BJP .Biggest democracy of worldfalls i…,Hyderabad,67,0,TWEET,
1357442030662778880,2021-02-04 21:32:54,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357442030197112832,2021-02-04 21:32:54,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Patiala, India",1463,0,TWEET,#FarmersProstest#To…
1357441941298966530,2021-02-04 21:32:33,"Instead of doubling the farmers' income, Modi Government has doubled the Democracy Index ranking from 27 in 2014 to 53 in 2020.Wah Modiji Wah!!","New Delhi, India",0,0,TWEET,
1357441671592431616,2021-02-04 21:31:29,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357441602784927744,2021-02-04 21:31:12,"Finally ,The World watching Bhagwa Atankwadi Chaddi gangs are actually showing their reality to the entire World. Ku…",Hyderabad,72,0,TWEET,
1357441372479889409,2021-02-04 21:30:17,Current situation of cricketer and actors( Dogs of ambani ),"New Delhi, India",899,0,TWEET,
1357441360190574594,2021-02-04 21:30:14, have became the superpower india 😂😂 congratulations to all my fellow offended friends who have their…,,1,0,TWEET,
1357441263549652993,2021-02-04 21:29:51,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357441230213312512,2021-02-04 21:29:43,"Whaat? We haven't disabled Rihanna's twitter handle, yet?",Mumbai,995,0,TWEET,
1357441207073349632,2021-02-04 21:29:38,Superb work.This is poetry!So powerfulEveryone must listen to this brilliant work.The way every aspect of all prevailin…,,106,0,TWEET,
1357441195086020608,2021-02-04 21:29:35,"Our poetry special -is now LIVE onyoutube page.Watch it and if you like it, please do…",,447,0,TWEET,
1357441124290367491,2021-02-04 21:29:18,Good Morning! 🇮🇳 ,"New Delhi, India",256,0,TWEET,
1357441062931886082,2021-02-04 21:29:04,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"New Delhi, India",1463,0,TWEET,#FarmersProstest#To…
1357441046192422913,2021-02-04 21:29:00,Good Morning! 🇮🇳 ,chennai,256,0,TWEET,
1357440988818513921,2021-02-04 21:28:46,Star War breaks out in India.All thanks to superstar PM#ModiGlobalDisaster ,Hyderabad,160,0,TWEET,#ModiGlobalDisaster
1357440849009729536,2021-02-04 21:28:13,India falls to 53rd position in EIU’s Democracy Index..,Hyderabad,130,0,TWEET,
1357440841527169026,2021-02-04 21:28:11,India's global ranking dipped to 53 from 27 in 2014.,APKA ❤ MAI,587,0,TWEET,
1357440811596730368,2021-02-04 21:28:04,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",Planet  Earth,389,0,TWEET,#TooMuchDemocracy
1357440711927373824,2021-02-04 21:27:40,India's global ranking dipped to 53 from 27 in 2014.,Mumbai,587,0,TWEET,
1357440508432384003,2021-02-04 21:26:51,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Brampton, Ontario",1463,0,TWEET,#FarmersProstest#To…
1357440449821089792,2021-02-04 21:26:37,You can be a communist person in a democratic country.But you cannot be a democratic person in a communist country.…,,81,0,TWEET,
1357440444649664515,2021-02-04 21:26:36,Thisis just another White Racists who thinks they still rule India.,Hong Kong,0,1,TWEET,
1357440301162369025,2021-02-04 21:26:02,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"San Diego,California",1463,0,TWEET,#FarmersProstest#To…
1357440238314942465,2021-02-04 21:25:47,maybe if they had internet the protestors who were peaceful might be able to show the actual si…,,2,0,TWEET,
1357440143917998083,2021-02-04 21:25:24,Criminals can become politicians.But Protestors cannot become bureaucrats.,"New Delhi, India",0,4,TWEET,
1357440115770089477,2021-02-04 21:25:18,Current situation of cricketer and actors( Dogs of ambani ), Italy pb09,899,0,TWEET,
1357439871074390022,2021-02-04 21:24:19,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357439755596742658,2021-02-04 21:23:52,Good Morning! 🇮🇳 ,,256,0,TWEET,
1357439728992145408,2021-02-04 21:23:46,"Beware BHAKTS ,Sir'ssavage mode is on. 🙏🙏",India,42,0,TWEET,
1357439707878162432,2021-02-04 21:23:41,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357439707295145984,2021-02-04 21:23:40, Myfor Telegram:My C…,,22,0,TWEET,
1357439695580504071,2021-02-04 21:23:38,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357439688655597568,2021-02-04 21:23:36,"Lady !!you're one of the most potent &amp; lethal **K2F-Virus 🦠 insuspend her at least for 10 days, 240 hours of ☮️.🙃**K2F-Virus 🦠 of hatred, hostility &amp; misinformation#FarmersProtest 🚜 marches on with",,0,1,TWEET,#FarmersProtest
1357439663020113920,2021-02-04 21:23:30,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357439618749259778,2021-02-04 21:23:19,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357439564139356162,2021-02-04 21:23:06,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Lucknow, India",1463,0,TWEET,#FarmersProstest#To…
1357439449219518464,2021-02-04 21:22:39,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357439414289522694,2021-02-04 21:22:31,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357439326229909506,2021-02-04 21:22:10,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,389,0,TWEET,#TooMuchDemocracy
1357439041164214276,2021-02-04 21:21:02,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,United Arab Emirates,1463,0,TWEET,#FarmersProstest#To…
1357439008121393153,2021-02-04 21:20:54,Violation of human rights ! ,,1,1,TWEET,
1357438885530398726,2021-02-04 21:20:24,India's global ranking dipped to 53 from 27 in 2014., Italy pb09,587,0,TWEET,
1357438842547019776,2021-02-04 21:20:14,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit,,402,0,TWEET,
1357438836096135171,2021-02-04 21:20:13,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357438809336647682,2021-02-04 21:20:06,maybe if they had internet the protestors who were peaceful might be able to show the actual si…, Italy pb09,2,0,TWEET,
1357438674472849410,2021-02-04 21:19:34,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357438670811373570,2021-02-04 21:19:33,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357438665937596417,2021-02-04 21:19:32," ended up as democrash!and.Now,Godi ji when nothing worke…","Vancouver, British Columbia",78,0,TWEET,
1357438574778437634,2021-02-04 21:19:10,,,1,0,TWEET,
1357438459682713600,2021-02-04 21:18:43, is harmful for nation,India,0,0,TWEET,
1357438388383567873,2021-02-04 21:18:26,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357438232892502018,2021-02-04 21:17:49,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit,Earth ,402,0,TWEET,
1357438189179437061,2021-02-04 21:17:38,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357438165024342018,2021-02-04 21:17:33,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357437849562468352,2021-02-04 21:16:17,Thank God. We don't want,India,0,0,TWEET,
1357437780205441026,2021-02-04 21:16:01,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357437716846137344,2021-02-04 21:15:46,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357437689616691201,2021-02-04 21:15:39,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357437350104637441,2021-02-04 21:14:18,India'sscore fell from 7.92 (2014) to 6.61 (2020) &amp; its global ranking slipped from 27th to 53rd as a resu…,"Hyderabad, India",29,0,TWEET,
1357437288230232065,2021-02-04 21:14:04,India falls to 53rd position in EIU’s Democracy Index..,800003,130,0,TWEET,
1357437218424430592,2021-02-04 21:13:47,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓""Farmers"" 𝗢𝗿 ""M…",800003,250,0,TWEET,
1357436976996220934,2021-02-04 21:12:49,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357436727628091394,2021-02-04 21:11:50,This !! ,"Punjab, India",18,0,TWEET,
1357436307778252804,2021-02-04 21:10:10,This video is from a public forum in which Peter Friedrich spoke up at the City of Houston (Texas) forum. This was prior…,"Al Madinah Al Munawwarah, Kingdom of Saudi Arabia",2,0,TWEET,
1357436250915966976,2021-02-04 21:09:56,In 7 yeas ago -standing with farmers is deshbhaktiToday - farmer is anti-nationalHypocrisy ki bhi koi seema hoti hai#TooMuchDemocracy,"Haora, India",0,0,TWEET,#TooMuchDemocracy
1357436055713103874,2021-02-04 21:09:10,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357435773872574464,2021-02-04 21:08:03,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,389,0,TWEET,#TooMuchDemocracy
1357435699977474049,2021-02-04 21:07:45,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357435584155901962,2021-02-04 21:07:17,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357435464911785985,2021-02-04 21:06:49,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,Fufad de ghar,1463,0,TWEET,#FarmersProstest#To…
1357435380052631554,2021-02-04 21:06:29,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357435356661047297,2021-02-04 21:06:23,"Instead of doubling the farmers' income, Modi Government has doubled the Democracy Index ranking from 27 in 2014 to 53…","Boston, MA",2,0,TWEET,
1357435282224734208,2021-02-04 21:06:05,This !!,,18,0,TWEET,
1357435274415001601,2021-02-04 21:06:04,This !! ,"Moga, India",18,0,TWEET,
1357435171683725315,2021-02-04 21:05:39,Thanksji for Raising the Voice of Anna data. 🙏🙏 ,,231,0,TWEET,
1357434979681095680,2021-02-04 21:04:53,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357434948215468033,2021-02-04 21:04:46,"Any Topic, and a Kangana Tweet appears 😂 ",,0,0,TWEET,
1357434926136627200,2021-02-04 21:04:40,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357434882620755970,2021-02-04 21:04:30,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357434858033848323,2021-02-04 21:04:24,Sachin Tendulkar = Dog of AmbaniCheck out the video to know WHY? ,"Hounslow, London",2,0,TWEET,
1357434764181925888,2021-02-04 21:04:02,Star War breaks out in India.All thanks to superstar PM#ModiGlobalDisaster ,,160,0,TWEET,#ModiGlobalDisaster
1357434676760121344,2021-02-04 21:03:41,India's global ranking dipped to 53 from 27 in 2014.,Bombay India,0,0,TWEET,
1357434617767206912,2021-02-04 21:03:27,Good Morning! 🇮🇳 ,,256,0,TWEET,
1357434581092335618,2021-02-04 21:03:18,This !!,"Ontario, Canada",18,0,TWEET,
1357434559353135104,2021-02-04 21:03:13,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357434466646462464,2021-02-04 21:02:51,"Instead of doubling the farmers' income, Modi Government has doubled the Democracy Index ranking from 27 in 2014 to 53 in 2020.Wah Modiji Wah!!",,2,3,TWEET,
1357434338061676544,2021-02-04 21:02:20,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Manhattan, NY",1463,0,TWEET,#FarmersProstest#To…
1357434332898492417,2021-02-04 21:02:19,Sachin Tendulkar = Dog of AmbaniCheck out the video to know WHY? ,,2,0,TWEET,
1357434246198099968,2021-02-04 21:01:58,Sachin Tendulkar = Dog of AmbaniCheck out the video to know WHY?Om ShantiShocking Jerusalem#DevoleenaBhattacharjee,,2,1,TWEET,#DevoleenaBhattacharjee
1357434143630589955,2021-02-04 21:01:34, andwon’t stop until they burnto the ground. Only obstacle is theand a few educated pe…,,7,0,TWEET,
1357434130267537412,2021-02-04 21:01:31,Sachin Tendulkar = Dog of AmbaniCheck out the video WHYOm ShantiShocking Jerusalem#devoleenabhattacharjee,,0,1,TWEET,#devoleenabhattacharjee
1357434071580774402,2021-02-04 21:01:17,This !!,"Melbourne, Victoria",18,24,TWEET,
1357434050995245058,2021-02-04 21:01:12,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357433977078837248,2021-02-04 21:00:54,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"New Delhi, India",1463,0,TWEET,#FarmersProstest#To…
1357433947844538368,2021-02-04 21:00:47, have became the superpower india 😂😂 congratulations to all my fellow offended friends who have their anger on their nose! We are superpower now🔥 ,,1,0,TWEET,
1357433933009281025,2021-02-04 21:00:44,Our government care so much about us that from past 500+ days there is 4G ban in place so that external forces do not meddle into the INTERNAL MATTERS.,Somewhere On The Disc.,0,0,TWEET,
1357433914655002624,2021-02-04 21:00:39,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357433857621041155,2021-02-04 21:00:26,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357433621569708032,2021-02-04 20:59:29,"Babaji BJP!To understand injustice, internal or external doesn't matter. An open brain matters, Babaji ! ❤️ matters ! 🚜",,1,3,TWEET,
1357433569896001539,2021-02-04 20:59:17,A situation when Dog of Ambani goes viral....Indian celebs be like👇 ,Kolkata,0,0,TWEET,
1357433519354466306,2021-02-04 20:59:05,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓""Farmers"" 𝗢𝗿 ""M…",,250,0,TWEET,
1357433497082687488,2021-02-04 20:59:00,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit,,402,0,TWEET,
1357433489725947904,2021-02-04 20:58:58,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357433464941735936,2021-02-04 20:58:52,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357433403625205761,2021-02-04 20:58:37,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357433157180485633,2021-02-04 20:57:39,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Vancouver, British Columbia",1463,0,TWEET,#FarmersProstest#To…
1357433145906188289,2021-02-04 20:57:36,India slipped two places to 53rd position from 51st in EIU’s democracy index. Now india has been categorised as “Flawe…,India,14,0,TWEET,
1357432981875396608,2021-02-04 20:56:57,No words she is completly lost ..,,0,0,TWEET,
1357432958697656320,2021-02-04 20:56:51,India falls to 53rd position in EIU’s Democracy Index..,India,130,0,TWEET,
1357432793240915968,2021-02-04 20:56:12,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357432683480154112,2021-02-04 20:55:46,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357432682213486596,2021-02-04 20:55:45,"India termed as a ""Flawed Democracy"" by Economist Intelligence Unit's latest Democracy index report.Still our celebs have decided to act as bjp mouthpieces","Mohali, India",1,1,TWEET,
1357432583873654785,2021-02-04 20:55:22,Now Bhakts Will delete theretweet.. Taki hypocrisy ki seema na paar ho jaye..,,0,0,TWEET,
1357432507453460480,2021-02-04 20:55:04, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,Heaven On Earth,133,0,TWEET,
1357432443192528896,2021-02-04 20:54:48,This is what is expected from BJP &amp; Godi media#TooMuchDemocracy ,Heaven On Earth,209,0,TWEET,#TooMuchDemocracy
1357432319749935104,2021-02-04 20:54:19,India's global ranking dipped to 53 from 27 in 2014.,Heaven On Earth,587,0,TWEET,
1357432310925246465,2021-02-04 20:54:17,India's global ranking dipped to 53 from 27 in 2014.,"Punjab, India",587,0,TWEET,
1357432293292314624,2021-02-04 20:54:13,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓""Farmers"" 𝗢𝗿 ""M…",Heaven On Earth,250,0,TWEET,
1357432282240327680,2021-02-04 20:54:10,India's global ranking dipped to 53 from 27 in 2014.,"toronto,canada",587,0,TWEET,
1357432270974406656,2021-02-04 20:54:07,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,Heaven On Earth,1463,0,TWEET,#FarmersProstest#To…
1357432236111446016,2021-02-04 20:53:59,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357432214124912643,2021-02-04 20:53:54,"Comments frm outsiders came after news of gross human rights violations circulated like internet shutdown,water/sanitatio…",,1,0,TWEET,
1357432155320713216,2021-02-04 20:53:40,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,la playa,1463,0,TWEET,#FarmersProstest#To…
1357432149981483008,2021-02-04 20:53:39,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Punjab, India",1463,0,TWEET,#FarmersProstest#To…
1357432136106606592,2021-02-04 20:53:35,India's global ranking dipped to 53 from 27 in 2014.,US,587,0,TWEET,
1357432113616867328,2021-02-04 20:53:30,India's global ranking dipped to 53 from 27 in 2014.,"Irving, TX",587,0,TWEET,
1357432052354842624,2021-02-04 20:53:15,"Our poetry special -is now LIVE onyoutube page.Watch it and if you like it, please do…","Hyderabad, India",447,0,TWEET,
1357432029000916995,2021-02-04 20:53:10,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,ಕರ್ನಾಟಕರಾಷ್ಟ್ರ Karnatakanation,1463,0,TWEET,#FarmersProstest#To…
1357432004623491072,2021-02-04 20:53:04,India's global ranking dipped to 53 from 27 in 2014.,"Chandigarh, India",587,0,TWEET,
1357431959786430464,2021-02-04 20:52:53,Just leaving this here for all of us to reflect.,,49,0,TWEET,
1357431700133879809,2021-02-04 20:51:51,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,,1463,0,TWEET,#FarmersProstest#To…
1357431501219069956,2021-02-04 20:51:04,"Comments frm outsiders came after news of gross human rights violations circulated like internet shutdown,water/sanitation cut off, nail fencing &amp; more,who does this? Is this China or Russia?Time to look within.Stop playing ""internal matter"" BS#TooMuchDemocracy#SpinelessCelebs","Boston, MA",1,1,TWEET,#TooMuchDemocracy#SpinelessCelebs
1357431314589253634,2021-02-04 20:50:19,Is this true? Is the gap between the citizens and elected government widening…,,2,0,TWEET,
1357431257508978689,2021-02-04 20:50:06,India's global ranking dipped to 53 from 27 in 2014.,,587,0,TWEET,
1357431250047414274,2021-02-04 20:50:04,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Nagpur, India",1463,0,TWEET,#FarmersProstest#To…
1357431225762287616,2021-02-04 20:49:58,Current situation of cricketer and actors( Dogs of ambani ),,899,0,TWEET,
1357431139477164034,2021-02-04 20:49:38,Is this true? Is the gap between the citizens and elected government widening fast? Are the people joining hands against the government? Is the government losing confidence? Is it full of fear? ,,2,2,TWEET,
1357430977547673601,2021-02-04 20:48:59,This is what is expected from BJP &amp; Godi media#TooMuchDemocracy ,,209,0,TWEET,#TooMuchDemocracy
1357430969301495808,2021-02-04 20:48:57,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓""Farmers"" 𝗢𝗿 ""M…",,250,0,TWEET,
1357430931099848704,2021-02-04 20:48:48, International embarrassment ... What a fall...😔 Sorry ,,362,0,TWEET,
1357430875848278019,2021-02-04 20:48:35,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,389,0,TWEET,#TooMuchDemocracy
1357430750040133632,2021-02-04 20:48:05,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen#FarmersProstest#To…,"Allahabad, India",1463,0,TWEET,#FarmersProstest#To…
1357430511375773697,2021-02-04 20:47:08,"don't force for su*c*de, 3-4times I attempt but fail. Justice Impossible, Please give justifiedand medical help which u finish, don't spread rumours like MAD, GAY, IMPOTENT, THIEF, RAPIST. PLEASE K*LL ME today,leave other people 🙏","Nzb, India",0,0,TWEET,
